citation,exp,latitude,longitude,z,gs_mat,gs_map,gs_par,gs_ai,ecosystem_type,experiment_type,species,family,growth_form,growth_duration,photo_path,n_fixer,myc_assoc,response,gNi,vNi,wNi,gPi,vPi,wPi,gNPi,vNPi,wNPi,dNi,dvNi,dwNi,dPi,dvPi,dwPi,dNPi,dvNPi,dwNPi,dNPi_se
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,callistemon_citrinus,myrtaceae,tree,perennial,c3,no,EcM-AM,rd,2.711975413,0.700976241,1.426581874,0.688569159,0.388217916,2.575872876,2.890038775,0.746317763,1.339911831,2.671049249,0.213774479,4.677826866,0.546991789,0.176626087,5.661677823,-0.204886959,0.175228145,5.706845783,0.1708938
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,callistemon_salignus,myrtaceae,tree,perennial,c3,no,EcM-AM,rd,0.730179695,0.426658119,2.343796953,0.193690433,0.368371939,2.714647602,0.949389782,0.40763671,2.45316473,0.743355671,0.186472979,5.362707267,0.092151529,0.183381583,5.453110311,-0.092151529,0.183381583,5.453110311,0.174824475
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,callitris_endlicheri,cupressaceae,tree,perennial,c3,no,AM,rd,0.157868344,0.367799504,2.718872619,1.08570739,0.420246691,2.379554727,0.894497979,0.403036059,2.481167571,-0.052255735,0.191682921,5.216948891,0.812576679,0.19559691,5.112555207,-0.195959006,0.191895238,5.211176744,0.195905711
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,campanula_persicifolia_'alba'_,campanulaceae,forb,perennial,c3,no,AM,rd,-0.217487426,0.335304199,2.982366467,0.531269604,0.345093641,2.897764202,0.5462734,0.345767276,2.892118685,0.105339679,0.166724461,5.997920137,0.585564684,0.168452531,5.936390463,0.198286454,0.166871445,5.992637012,0.166769025
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,casuarina_cunninghammiana,casuarinacea,tree,perennial,c3,no,EcM-AM,rd,-0.294690915,0.336951781,2.967783693,-0.3768332,0.339250136,2.947677523,1.052318332,0.379473911,2.635227271,0.788525614,0.169905066,5.885639695,0.697716522,0.169202127,5.910091196,1.11089789,0.17309424,5.777199742,0.169850052
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,eucalyptus_camadulensis,myrtaceae,tree,perennial,c3,no,EcM-AM,rd,-1.499149353,0.426977033,2.342046348,-0.270394546,0.336379717,2.972830849,0.912764008,0.368047422,2.717041173,-0.064837503,0.166688562,5.999211872,0.955830292,0.17142506,5.833452817,1.198448046,0.17414728,5.742265979,0.17036592
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,eucalyptus_platypus,myrtaceae,tree,perennial,c3,no,EcM-AM,rd,0.707958467,0.42506026,2.352607607,0.403451869,0.408138671,2.450147639,0.862642749,0.400491781,2.496930144,0.684360041,0.194454456,5.142592352,0.380621881,0.192529006,5.194022555,-0.192683895,0.191887661,5.211382502,0.178833098
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,festuca_arundinacea,poaceae,graminoid,perennial,c3,no,AM,rd,0.411649149,0.340393959,2.937772463,0.46790031,0.342455446,2.920087889,0.878731636,0.365507054,2.735925312,0.468777193,0.167811209,5.959077514,0.495757176,0.167946746,5.954268395,0.111292427,0.166731177,5.997678523,0.166698919
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,festuca_rubra,poaceae,graminoid,perennial,c3,no,AM,rd,0.21617288,0.335280446,2.982577752,0.123355798,0.367358333,2.72213779,-0.191600212,0.334862943,2.986296393,-0.018758418,0.175001912,5.71422327,-0.162572957,0.175143641,5.709599239,-0.287629077,0.175449622,5.699641797,0.171001765
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,geranium_potentilloides,geraniaceae,forb,perennial,c3,no,AM,rd,-0.04451457,0.366756737,2.726602947,-0.144201808,0.334199757,2.992222406,0.256523232,0.336075174,2.975524758,0.198559717,0.175214272,5.707297649,0.136509805,0.175101277,5.71098063,0.230825671,0.175289568,5.704846056,0.170923749
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,geranium_pratense,geraniaceae,forb,perennial,c3,no,AM,rd,0.560359522,0.346416783,2.886696167,-0.217344192,0.335301604,2.98238955,0.692627168,0.353322183,2.830277995,0.714387338,0.169324736,5.905811667,0.10026489,0.166719026,5.998115645,0.239919557,0.166966466,5.989226618,0.166816499
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,geum_quellyon_'urbanum',rosaceae,forb,perennial,c3,no,AM,rd,0.090492208,0.367038887,2.724506956,-0.807763507,0.360520078,2.773770615,1.555514859,0.434151103,2.303345523,1.193580183,0.182742574,5.472178579,0.114036323,0.175070675,5.711978876,1.105392093,0.181640716,5.505373597,0.17399268
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,hakea_petiolaris,proteaceae,tree,perennial,c3,no,NM,rd,3.051019691,0.721196715,1.386584242,0.573989093,0.347060978,2.881338043,1.047434863,0.471522656,2.120788867,1.41716024,0.198911041,5.027373026,-0.511752309,0.188988014,5.291340863,-1.12847945,0.194735602,5.135167849,0.220644285
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,helleborus_hybridus_'slate',ranunculaeae,forb,perennial,c3,no,AM,rd,1.737118782,0.459065903,2.178336475,-0.056256192,0.366810519,2.726203168,2.059758351,0.510108519,1.960367181,1.904761141,0.194718016,5.135631612,0.321254535,0.175560894,5.696029325,0.3718458,0.175751464,5.689853044,0.171148797
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,lomandra_longifolia_a,asparagaceae,graminoid,perennial,c3,no,NM-AM,rd,0.564145933,0.432579698,2.311712741,0.495888678,0.428961946,2.33120912,1.550103214,0.433450832,2.307066744,0.858227853,0.212936802,4.696229063,0.787005625,0.212204445,4.712436633,0.388161145,0.209275015,4.778401281,0.186759656
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,lomandra_longifolia_b_(glaucus_form),asparagaceae,graminoid,perennial,c3,no,NM-AM,rd,1.341863153,0.645870628,1.548297687,1.081010836,0.60636986,1.649158485,2.4943347,1.027740876,0.973007908,1.661063785,0.266121075,3.757688109,0.765679276,0.250144104,3.997695671,0.058576557,0.245858563,4.067379181,0.247920634
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,lupinus_alba,fabaceae,forb,annual,c3,yes,NM,rd,1.447959527,0.616477044,1.622120418,2.004407368,0.870308255,1.149018172,1.636744509,0.648829588,1.541236741,0.310174956,0.229799617,4.351617342,1.367820709,0.24147544,4.141207907,-0.831370579,0.233713884,4.27873596,0.197363406
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,panicum_antidotale,poaceae,graminoid,perennial,c4,no,AM,rd,-0.404915651,0.374119243,2.672944571,-0.131063875,0.367447473,2.721477418,0.353931239,0.338552805,2.953748972,-6.34E-16,0.183333333,5.454545455,0.331457963,0.183957563,5.43603636,0.46289819,0.184550803,5.41856216,0.17538092
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,pinus_radiata,pinaceae,tree,perennial,c3,no,EcM,rd,0.43132552,0.341085071,2.931819904,0.906675619,0.367585862,2.720452837,1.311225747,0.595517387,1.679212098,0.677499494,0.211065509,4.737865525,1.002699252,0.214317892,4.665966021,0.225833165,0.208636908,4.793015807,0.263715066
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,pittosporum_phillyraeoides,pittosporaceae,tree,perennial,c3,no,AM,rd,1.397115034,0.455390777,2.195916236,-0.830045425,0.43444877,2.301767362,4.608291969,1.461817744,0.684079807,2.450118196,0.227399281,4.397551287,0.164115801,0.191826988,5.213030815,0.628868512,0.194020688,5.154089544,0.196987659
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,plantago_euryphylla,plantaginaceae,forb,perennial,c3,no,AM,rd,0.311930041,0.455405575,2.195844879,-0.033209377,0.400055143,2.499655403,1.287396039,0.44200251,2.262430589,0.848853256,0.208670116,4.792253057,0.564028323,0.206154966,4.850719911,0.594009895,0.206371965,4.84561941,0.185459773
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,plantago_lanceolata,plantaginaceae,forb,perennial,c3,no,AM,rd,0.691866591,0.353278308,2.830629503,-1.147863487,0.426557148,2.34435176,-0.476399051,0.342789836,2.917239358,0.550203481,0.176645238,5.661064,-0.983315604,0.180254943,5.547698063,-0.137236109,0.175102357,5.710945388,0.170832451
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,poa_labillardieri,poaceae,graminoid,perennial,c3,no,AM,rd,0.202967479,0.418726457,2.388193973,0.977312424,0.464423645,2.153206474,2.573313905,0.817885803,1.222664578,1.164280552,0.203902079,4.904314889,1.8658994,0.216557027,4.617721313,0.910070825,0.200763267,4.980990863,0.20038127
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,poa_sieberiana,poaceae,graminoid,perennial,c3,no,AM,rd,-0.270996495,0.420338622,2.379034303,0.431605355,0.460349066,2.172264646,-0.108530496,0.41725561,2.396612474,-0.467654584,0.197135124,5.072662752,0.372768147,0.196660453,5.084906422,-0.2530305,0.196214431,5.096465098,0.180838063
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,themeda_triandra,poaceae,graminoid,perennial,c4,no,AM,rd,0.092314212,0.367054026,2.72439458,-0.053643627,0.366797468,2.726300169,-0.291465023,0.336872994,2.968477786,-0.026761884,0.183337403,5.454424387,-0.198037943,0.183556169,5.44792369,-0.139161798,0.183443367,5.451273676,0.174853924
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,acacia_decora,fabaceae,tree,perennial,c3,yes,EcM-AM,gsw,-1.258206375,0.438624998,2.279851822,-0.567307978,0.346743264,2.883978157,-1.62852639,0.443837425,2.253077238,-1.269556234,0.183759636,5.441891492,-0.499314004,0.17635497,5.670381732,0.208234091,0.17523566,5.706601043,0.170897464
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,acacia_melanoxylon,fabaceae,tree,perennial,c3,yes,EcM-AM,gsw,-0.685905578,0.388051506,2.576977501,0.670975448,0.387130669,2.583107152,-0.176940571,0.368089756,2.716728688,-0.591441456,0.176901103,5.652875995,0.389751743,0.175825578,5.687454631,-0.144453443,0.175113407,5.710585043,0.170837841
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,allocasuarina_luehmannii,casuarinacea,tree,perennial,c3,no,EcM-AM,gsw,0.718005632,0.354813837,2.818379375,0.505236797,0.343969343,2.907235838,1.709100661,0.455042711,2.197595907,0.850905758,0.170437712,5.867246111,0.664915428,0.168969336,5.918233587,0.130193231,0.166754949,5.996823506,0.166710802
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,atriplex_nummularia,chenopodiaceae,tree,perennial,c3,no,NM-AM,gsw,-1.490952606,0.467709379,2.138079852,0.436816278,0.46060047,2.171078983,-0.850059581,0.436130065,2.292893981,-1.251690323,0.213958721,4.673798741,0.540502639,0.205992561,4.854544236,0.099566276,0.204228626,4.896473237,0.202103254
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,banksia_integrifolia,proteaceae,tree,perennial,c3,no,NM,gsw,-0.906478561,0.642026432,1.557568272,1.019617398,0.657591879,1.520700045,1.407553613,0.560067065,1.785500455,-0.185183767,0.279452442,3.578426416,1.481470138,0.297456281,3.361838571,0.212416674,0.279542674,3.577271358,0.236449857
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,brachychiton_populneus,malvaceae,tree,perennial,c3,no,AM,gsw,-0.715948676,0.354690938,2.819355933,-0.154468518,0.367751236,2.719229475,-0.085119775,0.333635224,2.997285442,-0.41742853,0.175946992,5.683529949,0.317531104,0.175547967,5.696448753,0.503054896,0.176375349,5.669726554,0.171452301
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,brachychiton_rupestris,malvaceae,tree,perennial,c3,no,AM,gsw,-1.486644685,0.425421351,2.350610749,-0.50557721,0.34398368,2.907114665,-0.372281079,0.33910805,2.948912595,-0.65850692,0.168925163,5.919781163,0.286469112,0.167094086,5.984652256,0.904051873,0.170923488,5.850570971,0.168781658
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,callistemon_citrinus,myrtaceae,tree,perennial,c3,no,EcM-AM,gsw,-1.657495519,0.491543548,2.034407741,0.211135373,0.368692946,2.712284059,-1.473447634,0.465350663,2.148917104,-1.126955471,0.18190233,5.497455709,0.324715983,0.175573046,5.69563508,0.030015763,0.175004896,5.714125835,0.170784902
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,callistemon_salignus,myrtaceae,tree,perennial,c3,no,EcM-AM,gsw,-0.059656095,0.400177942,2.498888354,0.765448505,0.393299004,2.542594796,1.530427287,0.473130652,2.113581091,0.404109302,0.184261199,5.427078551,1.290041234,0.192789051,5.187016548,0.450737299,0.184487675,5.4204163,0.175350922
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,callitris_endlicheri,cupressaceae,tree,perennial,c3,no,AM,gsw,0.058367104,0.366821518,2.72612143,-0.019875744,0.366684623,2.727139172,-0.884851785,0.402255879,2.485979823,-0.223845807,0.191964922,5.209285051,-0.286025198,0.192153633,5.204169092,-0.261153442,0.192072626,5.20636398,0.195996238
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,campanula_persicifolia_'alba'_,campanulaceae,forb,perennial,c3,no,AM,gsw,1.947972775,0.49144158,2.034829855,0.015650712,0.333343539,2.999908149,1.031030951,0.377626034,2.648122505,1.157645103,0.173646574,5.758823671,0.165377872,0.166809114,5.994876284,0.155200772,0.166792121,5.995487032,0.166729382
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,casuarina_cunninghammiana,casuarinacea,tree,perennial,c3,no,EcM-AM,gsw,-0.084588955,0.33363147,2.997319164,-0.320956136,0.337625535,2.961861282,0.77213495,0.358174683,2.791933793,0.548782377,0.168235219,5.944058589,0.321476067,0.167204932,5.980684843,0.620221503,0.168670181,5.928730231,0.167665431
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,eucalyptus_camadulensis,myrtaceae,tree,perennial,c3,no,EcM-AM,gsw,-1.25325873,0.398777393,2.507664718,-0.165138756,0.334469617,2.989808189,0.221538127,0.335378298,2.981707544,-0.361168846,0.167346057,5.975641244,0.641176154,0.168807848,5.923895189,0.827847692,0.170236103,5.874194613,0.16844193
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,eucalyptus_platypus,myrtaceae,tree,perennial,c3,no,EcM-AM,gsw,-0.313209144,0.404904998,2.469715128,-0.825102548,0.434039711,2.303936657,0.674649935,0.387355418,2.581608396,0.800016424,0.195476347,5.115708452,0.094237524,0.191719528,5.215952753,1.265188882,0.20119466,4.970310838,0.183118659
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,festuca_arundinacea,poaceae,graminoid,perennial,c3,no,AM,gsw,-0.068533573,0.333529035,2.998239714,0.148618584,0.334253645,2.991739999,-1.127623282,0.386313928,2.588568333,-0.6794922,0.169071404,5.914660752,-0.477090268,0.167852162,5.957623586,-0.598531428,0.168532499,5.933573667,0.167596987
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,festuca_rubra,poaceae,graminoid,perennial,c3,no,AM,gsw,-0.498253312,0.343677348,2.909705875,-0.491646689,0.343404853,2.91201476,-0.012908904,0.333340277,2.999937511,-0.119304329,0.1667408,5.997332401,0.105669549,0.166724823,5.997907095,0.494260792,0.16793903,5.95454196,0.167301639
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,geranium_potentilloides,geraniaceae,forb,perennial,c3,no,AM,gsw,0.555760585,0.380706204,2.626697408,-0.393719838,0.339792305,2.942974242,-0.021581066,0.333352739,2.999825357,0.444279315,0.17607274,5.679470891,-0.470413392,0.176202656,5.675283341,-0.078402232,0.175033407,5.713195078,0.170798813
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,geranium_pratense,geraniaceae,forb,perennial,c3,no,AM,gsw,1.069841959,0.381023409,2.624510664,-0.012373168,0.333339712,2.99994259,0.421977377,0.340752704,2.934679569,0.874570932,0.170650387,5.859933969,-0.398008328,0.167491722,5.970444317,-0.387534425,0.167448869,5.971972241,0.16705731
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,geum_quellyon_'urbanum',rosaceae,forb,perennial,c3,no,AM,gsw,-0.588765092,0.382423227,2.61490393,0.252483559,0.335989498,2.976283504,-0.634452325,0.350105406,2.856282656,-0.840668378,0.178840888,5.591562496,0.171109493,0.175159122,5.709094612,-0.126472234,0.175086931,5.711448574,0.170824925
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,hakea_petiolaris,proteaceae,tree,perennial,c3,no,NM,gsw,0.224025883,0.335424483,2.981296984,1.724152239,0.457195873,2.187246342,1.144184858,0.482124616,2.074152546,-0.566740152,0.189324968,5.281923507,1.505631564,0.200380264,4.990511449,-0.746734879,0.190668256,5.244711539,0.218327882
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,helleborus_hybridus_'slate',ranunculaeae,forb,perennial,c3,no,AM,gsw,-0.430656628,0.341061047,2.932026417,-1.132157632,0.424929435,2.353331913,-0.34878217,0.338402042,2.955064913,0.063637719,0.17502201,5.713567125,-0.445464036,0.176078469,5.679286107,0.572739474,0.176782774,5.656659722,0.171650213
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,lomandra_longifolia_a,asparagaceae,graminoid,perennial,c3,no,NM-AM,gsw,0.806982097,0.449227672,2.226042745,0.254439269,0.419903634,2.3814988,1.705698667,0.454558664,2.199936067,1.210387057,0.217489813,4.59791649,0.901948656,0.213417779,4.685645229,0.82717571,0.212609706,4.703454127,0.188241736
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,lomandra_longifolia_b_(glaucus_form),asparagaceae,graminoid,perennial,c3,no,NM-AM,gsw,0.544099715,0.551836115,1.812132214,0.113116016,0.534133035,1.872192757,0.787243187,0.627601322,1.593368219,0.61168498,0.248584499,4.022776981,-0.122336996,0.24594338,4.065976487,-0.169603563,0.246044843,4.064299768,0.248014538
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,lupinus_alba,fabaceae,forb,annual,c3,yes,NM,gsw,0.705730168,0.527669726,1.89512483,0.945706991,0.647216313,1.545078485,2.458152574,0.835695227,1.196608486,0.764423675,0.233011032,4.291642291,1.077561085,0.236805732,4.222870758,-0.156568705,0.229327941,4.360567639,0.195502746
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,panicum_antidotale,poaceae,graminoid,perennial,c4,no,AM,gsw,0.792669221,0.395226871,2.530192336,-0.891931112,0.402827626,2.482451389,1.960889025,0.49354524,2.026156709,1.321881378,0.193261574,5.174334342,-0.16233631,0.183483067,5.450094212,0.255099915,0.183703083,5.443566776,0.174977657
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,pinus_radiata,pinaceae,tree,perennial,c3,no,EcM,gsw,-1.205664862,0.393901157,2.538707955,-0.952853598,0.371163749,2.694228632,-0.91534767,0.546547853,1.829665955,-0.711521812,0.211346805,4.731559574,-0.21220826,0.208601383,4.793832071,0.586693424,0.210382197,4.753253897,0.264815783
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,pittosporum_phillyraeoides,pittosporaceae,tree,perennial,c3,no,AM,gsw,1.027655082,0.414670074,2.411555745,0.095068171,0.400451898,2.497178826,0.920873598,0.442400409,2.260395739,0.893174928,0.196415247,5.091254455,0.199303496,0.191903106,5.210963066,0.140250609,0.191783751,5.214206067,0.195848794
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,plantago_euryphylla,plantaginaceae,forb,perennial,c3,no,AM,gsw,2.20574096,0.720294066,1.388321864,0.419207345,0.40878674,2.446263302,1.995253335,0.547622843,1.826074302,1.968566293,0.228386999,4.378532939,0.220051217,0.204469308,4.890709574,-0.101104613,0.204230555,4.89642698,0.184495056
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,plantago_lanceolata,plantaginaceae,forb,perennial,c3,no,AM,gsw,-0.536591978,0.345330456,2.895777021,-0.815498685,0.396895671,2.519553807,-0.782930167,0.358874152,2.78649213,-0.268931733,0.175393067,5.701479646,-0.482413624,0.176264798,5.673282522,0.321609082,0.175562133,5.695989135,0.171056585
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,poa_labillardieri,poaceae,graminoid,perennial,c3,no,AM,gsw,1.03405129,0.47012977,2.127072275,0.474353009,0.427917206,2.33690066,-1.446026242,0.566166216,1.766265756,-0.293362206,0.196345603,5.093060309,-0.796268845,0.199607405,5.009834174,-1.359045323,0.206827406,4.834949197,0.203385056
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,poa_sieberiana,poaceae,graminoid,perennial,c3,no,AM,gsw,-0.7000395,0.441169432,2.266702831,-0.469107312,0.462225648,2.163445503,-0.56762423,0.43277653,2.310661348,-0.519505357,0.197439797,5.064835041,-0.159847802,0.195985425,5.102420256,0.223786923,0.196131432,5.098621825,0.180799812
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,themeda_triandra,poaceae,graminoid,perennial,c4,no,AM,gsw,1.986738884,0.54608173,1.831227718,0.464270957,0.376464281,2.6562945,1.473391171,0.423786731,2.359677467,0.86750504,0.187609271,5.330226996,0.251856302,0.18369374,5.443843646,-0.279840335,0.18377828,5.441339423,0.175013466
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,acacia_decora,fabaceae,tree,perennial,c3,yes,EcM-AM,lma,1.266671687,0.439596538,2.274813185,0.778557174,0.358589636,2.788703014,0.575278124,0.347122705,2.880825672,0.302054583,0.175495853,5.69814034,0.156120416,0.175132465,5.709963594,-0.662848493,0.17738787,5.637364035,0.171943726
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,acacia_melanoxylon,fabaceae,tree,perennial,c3,yes,EcM-AM,lma,-0.083146812,0.366980912,2.724937368,-2.257518938,0.598320837,1.671344097,-1.469946057,0.464882185,2.151082643,0.101785252,0.175056306,5.712447754,-1.430812715,0.186126223,5.372698076,0.212710817,0.175245902,5.706267542,0.170902458
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,allocasuarina_luehmannii,casuarinacea,tree,perennial,c3,no,EcM-AM,lma,-0.308964377,0.337310791,2.964624988,-0.169620984,0.334532137,2.989249434,-0.587028542,0.347691771,2.876110632,-0.362285593,0.167350265,5.975490991,-0.24462574,0.166978342,5.988800615,-0.031043519,0.166671686,5.999819312,0.166669176
crous2017,ANUglass_fnp,NA,NA,NA,NA,NA,NA,NA,NA,chamber,atriplex_nummularia,chenopodiaceae,tree,perennial,c3,no,NM-AM,lma,-0.628254307,0.384607734,2.600051721,-0.395054033,0.458670427,2.180214683,-0.665086736,0.386773047,2.585495571,-0.545324615,0.197603446,5.06064049,-0.390400708,0.196740552,5.082836205,0.002902467,0.195833383,5.106381671,0.180662385
